Bond_table3
N 1001

188	1.88	216.763	471.224
189	1.89	212.076	466.102
190	1.9	207.441	460.98
191	1.91	202.857	455.858
192	1.92	198.324	450.736
193	1.93	193.842	445.614
194	1.94	189.412	440.492
195	1.95	185.032	435.37
196	1.96	180.704	430.248
197	1.97	176.427	425.126
198	1.98	172.202	420.004
199	1.99	168.027	414.882
200	2	163.904	409.76
201	2.01	159.832	404.638
202	2.02	155.811	399.516
203	2.03	151.842	394.394
204	2.04	147.923	389.272
205	2.05	144.056	384.15
206	2.06	140.24	379.028
207	2.07	136.476	373.906
208	2.08	132.762	368.784
209	2.09	129.1	363.662
210	2.1	125.489	358.54
211	2.11	121.929	353.418
212	2.12	118.421	348.296
213	2.13	114.963	343.174
214	2.14	111.557	338.052
215	2.15	108.202	332.93
216	2.16	104.899	327.808
217	2.17	101.646	322.686
218	2.18	98.4448	317.564
219	2.19	95.2948	312.442
220	2.2	92.196	307.32
221	2.21	89.1484	302.198
222	2.22	86.152	297.076
223	2.23	83.2069	291.954
224	2.24	80.313	286.832
225	2.25	77.4703	281.71
226	2.26	74.6788	276.588
227	2.27	71.9385	271.466
228	2.28	69.2494	266.344
229	2.29	66.6116	261.222
230	2.3	64.025	256.1
231	2.31	61.4896	250.978
232	2.32	59.0054	245.856
233	2.33	56.5725	240.734
234	2.34	54.1908	235.612
235	2.35	51.8603	230.49
236	2.36	49.581	225.368
237	2.37	47.3529	220.246
238	2.38	45.176	215.124
239	2.39	43.0504	210.002
240	2.4	40.976	204.88
241	2.41	38.9528	199.758
242	2.42	36.9808	194.636
243	2.43	35.0601	189.514
244	2.44	33.1906	184.392
245	2.45	31.3723	179.27
246	2.46	29.6052	174.148
247	2.47	27.8893	169.026
248	2.48	26.2246	163.904
249	2.49	24.6112	158.782
250	2.5	23.049	153.66
251	2.51	21.538	148.538
252	2.52	20.0782	143.416
253	2.53	18.6697	138.294
254	2.54	17.3124	133.172
255	2.55	16.0063	128.05
256	2.56	14.7514	122.928
257	2.57	13.5477	117.806
258	2.58	12.3952	112.684
259	2.59	11.294	107.562
260	2.6	10.244	102.44
261	2.61	9.24521	97.318
262	2.62	8.29764	92.196
263	2.63	7.40129	87.074
264	2.64	6.55616	81.952
265	2.65	5.76225	76.83
266	2.66	5.01956	71.708
267	2.67	4.32809	66.586
268	2.68	3.68784	61.464
269	2.69	3.09881	56.342
270	2.7	2.561	51.22
271	2.71	2.07441	46.098
272	2.72	1.63904	40.976
273	2.73	1.25489	35.854
274	2.74	0.92196	30.732
